Bus Stop Name,Bus Stop ID,Service Provider ID,Service Provider Name,Latitude,Longitude,Route ID,Route Name,Updated Date
JULDA,1001202,20,Rapid KL,3.011480033,101.5603328,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
JVC,1001216,20,Rapid KL,3.056860492,101.5425281,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
KG BARU HICOM,1001423,20,Rapid KL,3.037471253,101.5502594,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
KG BARU HICOM,1001424,20,Rapid KL,3.03676519,101.5513698,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
LRT PUTRA HEIGHT,1006550,20,Rapid KL,2.995283,101.575734,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
PELANGI,1002390,20,Rapid KL,3.023878143,101.5615141,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
PETRONAS,1002513,20,Rapid KL,3.036738838,101.5528317,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
POS MALAYSIA,1002596,20,Rapid KL,3.0693575,101.523919,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
POS MALAYSIA,1002597,20,Rapid KL,3.069642539,101.5239701,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
PUTRA HEIGHTS,1002690,20,Rapid KL,2.99156481,101.5612259,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
RUMAH NO 33,1002931,20,Rapid KL,3.008034652,101.5645835,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA120 TAMAN BUKIT SAGA,1000443,20,Rapid KL,3.031434521,101.5693602,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA121 PROTON HICOM (TIMUR),1000812,20,Rapid KL,3.034207264,101.56525,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA122 I-PARC,1001838,20,Rapid KL,3.035138852,101.5599146,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA124 PROTON HICOM,1000618,20,Rapid KL,3.035507487,101.5579779,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA127 TAMAN PERINDUSTRIAN SUBANG UTAMA,1000651,20,Rapid KL,3.040075492,101.5467845,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA128 TAMAN PERINDUSTRIAN (UTARA),1001752,20,Rapid KL,3.044351043,101.5457918,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA129 TAMAN PERINDUSTRIAN,1001753,20,Rapid KL,3.044385571,101.5460581,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA130 BHP/MCD (SELATAN),1000302,20,Rapid KL,3.040266476,101.5470565,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA130 PROTON HICOM (BARAT),1000619,20,Rapid KL,3.035886403,101.5577158,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA137 SEKSYEN 26 (TIMUR),1000912,20,Rapid KL,3.03512565,101.5614794,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA139 PROTON HICOM (TIMUR),1000825,20,Rapid KL,3.034561403,101.5653556,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA140 TAMAN BUKIT SAGA,1000316,20,Rapid KL,3.031539416,101.5696545,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA1 TESCO EXTRA SHAH ALAM (OPP),1003915,20,Rapid KL,3.070929678,101.5377662,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA26 PERUMAHAN SEKSYEN 12,1003082,20,Rapid KL,3.068762815,101.5296716,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA27 BLTN KAYANGAN,1000357,20,Rapid KL,3.072956017,101.5326494,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA2 BLTN KAYANGAN,1000358,20,Rapid KL,3.073009559,101.5329313,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA3 PERUMAHAN SEKSYEN 12 (OPP),1003083,20,Rapid KL,3.068485677,101.529788,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA462 SEKSYEN 20 (TIMUR),1001566,20,Rapid KL,3.055112391,101.5426931,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SA49 TESCO EXTRA SHAH ALAM,1003916,20,Rapid KL,3.071097618,101.5381106,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SK ALAM MEGAH,1003281,20,Rapid KL,3.006306096,101.5658877,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
SK TMN ALAM MEGAH (OPP),1006549,20,Rapid KL,3.006656,101.565798,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
TMNET/CLARION,1004095,20,Rapid KL,3.018155873,101.5603335,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
TMN PUTRA PERMAI,1006511,20,Rapid KL,2.989953,101.564102,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
TNB,1004107,20,Rapid KL,3.00393649,101.5653076,U7520,Hab Bandar Seksyen 14 Shah Alam - LRT Putra Height ,2/2/2021
APT SEMARAK,1006594,20,Rapid KL,3.09494,101.460784,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BDR BKT RAJA,1000242,20,Rapid KL,3.088927999,101.4450483,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BDR BKT RAJA,1000243,20,Rapid KL,3.085818523,101.4456014,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BDR BKT RAJA/JOTUN,1000244,20,Rapid KL,3.084567763,101.446253,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BDR ELLIS,1000245,20,Rapid KL,3.089448502,101.4445466,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BENGKEL KERETA BKT CHERAKAH,1000257,20,Rapid KL,3.201052426,101.4378883,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BHP,1000292,20,Rapid KL,3.129715112,101.4400503,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BSN PEKAN MERU,1002378,20,Rapid KL,3.133251936,101.4399,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BT 7 1/2~KLINIK ANUR,1000398,20,Rapid KL,3.15111275,101.4371832,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
BT 7 1/2~KLINIK ANUR,1000399,20,Rapid KL,3.150946398,101.4375599,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
DATARAN SETIA PRIMA,1006600,20,Rapid KL,3.094069,101.445266,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
DUSUN,1000593,20,Rapid KL,3.214834373,101.4418555,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
DUSUN,1000594,20,Rapid KL,3.214851437,101.4422767,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
FLAT NILAM SARI,1000266,20,Rapid KL,3.074929625,101.4871128,U7530,Hentian Bandar Shah Alam ~ UiTM Puncak Alam,2/2/2021
